CSV-Export;Version: 1.01;Separator: Semicolon

;SENS0700;SENS0700;SENS0700;SENS0700;SENS0700;SENS0700;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42
07:45;0;5.38;2949.03;12.65;12.01;2.75;0.13;335.71;40.15;0.02;0.03;0.02;0.01;0.01;0.06;406.39;23.85;0.06;0;10093.28;49.95;228.17;227.59;230.6;0.2;1;2;7;1411.51;1446.72;220;0;2;0;23.92;2;2110110185;0.1;533.67;53.75;0.01;0.03;0.01;0.01;0.01;0.06;526.77;33.08;0.06;0;11207.82;49.96;229.77;228.82;230.87;0.67;1;2;1;1418.74;1450.47;216;0;2;0;84.75;2;2110112072;0.16;337.75;52.54;0.02;0.03;0.03;0.03;0.01;0.06;336.6;19.62;0.06;0;12055.47;49.95;229.49;228.71;231.27;0.33;1;2;7;1414.97;1454.21;246;0;2;0;33.85;2;2110113704;0.13;532.73;66.85;0.02;0.04;0;0.01;0.01;0.07;519.34;37.46;0.07;0;12135.61;49.95;229.75;227.44;231.39;0.65;1;2;1;1422.03;1453.47;215;0;2;0;65.92;2;2110116481;0.14;543.27;74.75;0.03;0.04;0.01;0;0.01;0.08;529.63;39.08;0.07;0;12584.85;49.96;228.49;227.68;231.25;0.62;1;2;1;1419.48;1450.65;220;0;2;0;68.75;2;2110116563
07:50;0;7.18;2949.11;12.67;11.9;2.04;0.15;318.89;47.91;0.03;0.04;0.02;0.01;0.01;0.06;390.69;22.82;0.06;0;10093.28;49.93;228.64;227.98;231.12;0.3;1;2;1;1411.59;1446.8;220;0;2;0;27.73;2;2110110185;0.09;530.46;45.27;0.03;0.02;0.01;0.01;0.01;0.05;524.14;27.18;0.05;0;11207.82;49.93;230.22;229.23;231.4;0.33;1;2;1;1418.82;1450.55;216;0;2;0;42.73;2;2110112072;0.19;321.77;60.18;0.03;0.03;0.03;0.03;0.01;0.07;321.77;21.27;0.07;0;12055.47;49.92;229.96;229.14;231.81;0.31;1;2;1;1415.05;1454.29;246;0;2;0;36.55;2;2110113704;0.11;527.61;55.55;0.02;0.04;0;0.01;0.01;0.07;511.23;35.18;0.07;0;12135.62;49.92;230.18;227.82;231.89;0.36;1;2;1;1422.11;1453.55;215;0;2;0;49.91;2;2110116481;0.12;531.4;62.82;0.03;0.03;0;0;0.01;0.07;513.19;35.18;0.07;0;12584.85;49.92;228.9;228.03;231.73;0.35;1;2;1;1419.56;1450.73;220;0;2;0;57.27;2;2110116563
07:55;0;17.2;2949.19;12.86;11.74;1.49;0.46;320.09;146.09;0.13;0.15;0.1;0.01;0.01;0.16;390.39;60.55;0.16;0;10093.3;49.93;228.48;227.78;230.93;0.92;1;2;1;1411.67;1446.88;220;0;2;0;171.55;2;2110110185;0.25;572.82;140.17;0.07;0.1;0.01;0.01;0.01;0.14;551.98;75.75;0.14;0;11207.84;49.93;230.03;228.98;231.18;0.93;1;2;1;1418.91;1450.64;216;0;2;0;202.5;2;2110112072;0.57;312.49;178.67;0.1;0.13;0.13;0.13;0.01;0.16;322.85;52.67;0.16;0;12055.49;49.93;229.74;228.84;231.53;0.95;1;2;1;1415.14;1454.38;246;0;2;0;198.33;2;2110113704;0.26;576.38;147;0.09;0.11;0.01;0.01;0.01;0.16;560.47;89.73;0.16;0;12135.63;49.93;229.98;227.61;231.67;0.94;1;2;1;1422.19;1453.63;215;0;2;0;207.73;2;2110116481;0.32;568.59;179.75;0.13;0.12;0.01;0;0.01;0.16;558.85;91.83;0.16;0;12584.87;49.93;228.78;227.89;231.54;0.95;1;2;1;1419.64;1450.82;220;0;2;0;237.58;2;2110116563
08:00;0;12;2949.28;12.65;11.84;2.72;0.28;318.86;89.23;0.06;0.09;0.05;0.01;0.01;0.11;378.07;41.62;0.11;0;10093.31;49.94;228.21;227.37;230.57;0.8;1;2;1;1411.76;1446.97;220;0;2;0;87.62;2;2110110185;0.14;574.22;80.67;0.03;0.05;0.01;0.01;0.01;0.09;549.04;50.75;0.09;0;11207.85;49.94;229.76;228.59;230.84;0.83;1;2;1;1418.99;1450.72;216;0;2;0;111.42;2;2110112072;0.4;302.65;121.75;0.06;0.09;0.09;0.09;0.01;0.11;321.77;35.25;0.11;0;12055.5;49.94;229.47;228.44;231.18;0.87;1;2;1;1415.22;1454.46;246;0;2;0;114.58;2;2110113704;0.17;569.29;96.54;0.05;0.07;0;0.01;0.01;0.1;553.53;55.85;0.1;0;12135.64;49.94;229.71;227.22;231.31;0.84;1;2;1;1422.27;1453.72;215;0;2;0;120.69;2;2110116481;0.18;575.76;104.77;0.06;0.06;0.01;0;0.01;0.1;552.26;57;0.1;0;12584.88;49.94;228.5;227.46;231.16;0.83;1;2;1;1419.73;1450.91;220;0;2;0;111.92;2;2110116563
08:05;0;15.91;2949.36;12.72;12.01;3.59;0.36;325.27;116.64;0.09;0.11;0.07;0.01;0.01;0.14;381.42;53.18;0.14;0;10093.32;50.01;227.76;226.99;230.13;0.9;1;2;1;1411.84;1447.05;221;0;2;0;133.45;2;2110110185;0.22;568.96;123.18;0.06;0.09;0.01;0.01;0.01;0.12;560.14;67.64;0.12;0;11207.86;50.02;229.25;228.21;230.41;0.92;1;2;1;1419.07;1450.8;217;0;2;0;173.55;2;2110112072;0.52;309.98;161.27;0.09;0.12;0.12;0.11;0.01;0.14;328.65;45.09;0.14;0;12055.51;50.02;229.01;228.08;230.76;0.94;1;2;1;1415.3;1454.54;247;0;2;0;168.91;2;2110113704;0.24;568.5;136.27;0.08;0.1;0;0.01;0.01;0.13;561.2;72.09;0.13;0;12135.66;50.01;229.21;226.81;230.85;0.92;1;2;1;1422.36;1453.8;216;0;2;0;176.64;2;2110116481;0.25;570.52;142.73;0.09;0.09;0;0;0;0.13;561.32;73.09;0.13;0;12584.9;50.02;228.02;227.06;230.7;0.92;1;2;1;1419.81;1450.99;221;0;2;0;171.91;2;2110116563
08:10;0;12.67;2949.44;12.75;12.06;2.88;0.28;330.75;92.92;0.06;0.09;0.05;0.01;0.01;0.12;378.07;44.75;0.12;0;10093.32;49.95;227.29;226.58;229.62;0.83;1;2;1;1411.92;1447.13;221;0;2;0;94.67;2;2110110185;0.17;561.5;94.15;0.04;0.07;0.01;0.01;0.01;0.1;552.64;55.23;0.1;0;11207.88;49.95;228.76;227.79;229.9;0.86;1;2;1;1419.16;1450.89;217;0;2;0;131.15;2;2110112072;0.43;308.33;131.62;0.06;0.09;0.09;0.09;0.01;0.11;332.4;37.77;0.11;0;12055.52;49.96;228.5;227.64;230.24;0.89;1;2;1;1415.39;1454.63;247;0;2;0;128.31;2;2110113704;0.2;562.82;110.25;0.06;0.08;0;0.01;0.01;0.11;553.89;58.5;0.11;0;12135.67;49.95;228.75;226.44;230.35;0.87;1;2;1;1422.44;1453.88;216;0;2;0;132.75;2;2110116481;0.21;569.29;116.17;0.07;0.07;0;0;0.01;0.11;554.51;59.17;0.11;0;12584.91;49.95;227.6;226.69;230.22;0.87;1;2;1;1419.89;1451.07;221;0;2;0;128.42;2;2110116563
08:15;0;12.33;2949.53;12.76;12.14;2.93;0.28;329.13;90.75;0.06;0.08;0.06;0.01;0.01;0.12;378.96;43.75;0.12;0;10093.33;49.95;226.47;226.01;229.05;0.86;1;2;1;1412.01;1447.22;221;0;2;0;90;2;2110110185;0.17;554.84;93.27;0.04;0.06;0.01;0.01;0.01;0.1;548.85;53.27;0.1;0;11207.89;49.95;227.95;227.25;229.36;0.83;1;2;1;1419.24;1450.97;217;0;2;0;122.09;2;2110112072;0.4;306.89;122.73;0.06;0.09;0.09;0.09;0.01;0.11;331.21;35.91;0.11;0;12055.53;49.94;227.66;227.02;229.62;0.86;1;2;1;1415.47;1454.71;247;0;2;0;117.91;2;2110113704;0.19;559.47;104.27;0.06;0.08;0;0.01;0.01;0.11;552.32;60.82;0.11;0;12135.68;49.95;227.9;225.83;229.77;0.85;1;2;1;1422.52;1453.96;216;0;2;0;129.09;2;2110116481;0.2;570.32;111.64;0.07;0.07;0.01;0;0.01;0.11;552.99;61.64;0.11;0;12584.92;49.95;226.77;226.07;229.63;0.87;1;2;1;1419.98;1451.15;221;0;2;0;125.45;2;2110116563
08:20;0;5.55;2949.61;12.8;12.13;3.09;0.11;315.95;33.27;0.01;0.02;0.01;0.01;0.01;0.05;383.39;19.18;0.05;0;10093.33;49.98;226.43;226.33;229.1;0.11;1;2;7;1412.09;1447.3;221;0;2;0;10.73;2;2110110185;0.06;524.96;32.55;0.02;0.01;0.01;0.01;0.01;0.03;542.7;18.36;0.03;0;11207.89;49.98;227.92;227.57;229.45;0.28;1;2;7;1419.32;1451.05;217;0;2;0;33;2;2110112072;0.16;308.95;48.73;0.01;0.03;0.03;0.03;0.01;0.06;317.89;17.27;0.06;0;12055.53;49.98;227.64;227.36;229.69;0.21;1;2;7;1415.55;1454.79;247;0;2;0;19.09;2;2110113704;0.09;524.67;45.83;0.01;0.03;0;0.01;0.01;0.05;542.6;24.5;0.05;0;12135.68;49.98;227.87;226.21;229.82;0.29;1;2;7;1422.61;1454.05;216;0;2;0;31.33;2;2110116481;0.1;524.96;52.82;0.02;0.02;0.01;0;0.01;0.05;546.7;27.45;0.05;0;12584.92;49.97;226.76;226.45;229.7;0.28;1;2;7;1420.06;1451.23;221;0;2;0;32.36;2;2110116563
08:25;0;6.75;2949.69;11.8;11.3;2.54;0.12;314.22;36.75;0.01;0.03;0.01;0.01;0.01;0.05;382.49;20.17;0.05;0;10093.33;50.02;226.47;226.45;229.12;0.03;1;2;1;1412.17;1447.38;221;0;2;0;5.5;2;2110110185;0.07;525.51;36.77;0.01;0.01;0.01;0.01;0.01;0.04;536.59;21.46;0.04;0;11207.89;50.01;228.04;227.82;229.57;0.19;1;2;1;1419.41;1451.14;217;0;2;0;28.38;2;2110112072;0.19;304;56.33;0.01;0.03;0.03;0.03;0.01;0.06;315.57;18.17;0.06;0;12055.54;50.02;227.69;227.5;229.74;0.19;1;2;1;1415.63;1454.87;247;0;2;0;23;2;2110113704;0.09;530.14;48.5;0.01;0.03;0;0.01;0.01;0.05;538.69;25.83;0.05;0;12135.68;50.02;227.92;226.33;229.86;0.17;1;2;1;1422.69;1454.13;216;0;2;0;25.58;2;2110116481;0.1;531.06;51.38;0.01;0.02;0;0;0.01;0.05;546.27;26.38;0.05;0;12584.92;50.01;226.77;226.54;229.7;0.05;1;2;7;1420.15;1451.32;221;0;2;0;8.46;2;2110116563
08:30;0;6.54;2949.78;11.42;10.65;2.27;0.13;300.39;37.62;0.01;0.03;0.01;0.01;0.01;0.05;372.04;19.38;0.05;0;10093.33;49.95;227.38;227.49;229.95;0.03;1;2;7;1412.26;1447.47;221;0;2;0;6.92;2;2110110185;0.07;508.46;36.33;0.01;0.02;0.01;0.01;0.01;0.05;497.51;23.75;0.05;0;11207.89;49.95;228.85;228.77;230.31;0.14;1;2;1;1419.49;1451.22;217;0;2;0;20.83;2;2110112072;0.18;298.8;54.31;0.01;0.03;0.03;0.03;0.01;0.06;303.95;18.31;0.06;0;12055.54;49.95;228.61;228.52;230.55;0.16;1;2;1;1415.72;1454.96;247;0;2;0;22.38;2;2110113704;0.1;511.51;48.58;0.01;0.03;0;0.01;0.01;0.06;504.9;27.33;0.06;0;12135.69;49.95;228.82;227.38;230.68;0.23;1;2;1;1422.77;1454.21;216;0;2;0;31.67;2;2110116481;0.1;508.73;50.83;0.01;0.02;0.01;0;0.01;0.06;502.31;28;0.06;0;12584.92;49.94;227.7;227.6;230.53;0.11;1;2;1;1420.23;1451.4;221;0;2;0;17.17;2;2110116563
08:35;0;9.7;2949.86;12.21;11.16;2.95;0.19;303.06;57.5;0.02;0.06;0.03;0.01;0.01;0.07;383.05;25.6;0.07;0;10093.34;49.95;226.87;227.03;229.73;0.44;1;2;1;1412.34;1447.55;221;0;2;0;38.1;2;2110110185;0.12;517;58.7;0.01;0.04;0.01;0.01;0.01;0.07;500.95;36.8;0.08;0;11207.9;49.95;228.3;228.29;230.06;0.67;1;2;1;1419.57;1451.3;217;0;2;0;60.5;2;2110112072;0.27;311.19;83.7;0.02;0.06;0.06;0.06;0.01;0.08;308.66;25.4;0.08;0;12055.54;49.95;228.03;228.06;230.28;0.68;1;2;1;1415.8;1455.04;247;0;2;0;61.5;2;2110113704;0.14;519.85;74.27;0.03;0.06;0;0.01;0.01;0.07;518.99;33.45;0.07;0;12135.69;49.95;228.25;226.89;230.4;0.64;1;2;1;1422.86;1454.3;216;0;2;0;59.18;2;2110116481;0.14;520.52;72.73;0.03;0.04;0.01;0;0.01;0.08;505.64;39.73;0.08;0;12584.93;49.95;227.19;227.18;230.3;0.5;1;2;1;1420.31;1451.49;221;0;2;0;52.18;2;2110116563
08:40;0;24.92;2949.94;12.36;11.56;3.1;0.5;323.34;161.23;0.14;0.17;0.11;0.01;0.01;0.18;402.26;72.69;0.18;0;10093.35;50;225.88;225.97;228.71;0.94;1;2;1;1412.42;1447.64;221;0;2;0;195.15;2;2110110185;0.31;562.92;175.62;0.11;0.14;0.01;0.01;0.01;0.17;549.43;93.54;0.17;0;11207.92;50;227.31;227.21;229.03;0.96;1;2;1;1419.66;1451.39;217;0;2;0;251.62;2;2110112072;0.67;326.97;220;0.13;0.16;0.16;0.16;0.01;0.19;322.64;59.38;0.19;0;12055.56;49.99;227.04;226.98;229.26;0.97;1;2;1;1415.89;1455.13;247;0;2;0;244.54;2;2110113704;0.34;568.29;192.5;0.13;0.15;0;0;0.01;0.18;555.54;97.5;0.17;0;12135.71;49.99;227.22;225.81;229.36;0.96;1;2;1;1422.94;1454.38;216;0;2;0;263.58;2;2110116481;0.36;567.43;202.42;0.15;0.13;0.01;0;0.01;0.17;567.37;98.5;0.17;0;12584.95;49.98;226.16;226.07;229.24;0.96;1;2;1;1420.39;1451.57;221;0;2;0;268;2;2110116563
08:45;0;10;2950.02;12.62;11.65;2.63;0.19;315.95;59.58;0.03;0.05;0.03;0.01;0.01;0.07;401.04;28.08;0.07;0;10093.36;50.05;226.32;226.14;228.96;0.43;1;2;7;1412.5;1447.72;221;0;2;0;39.75;2;2110110185;0.09;562.82;51.5;0.02;0.03;0.01;0.01;0.01;0.06;552.81;33.5;0.06;0;11207.92;50.05;227.72;227.37;229.3;0.47;1;2;7;1419.74;1451.47;217;0;2;0;54.42;2;2110112072;0.27;306.89;82;0.03;0.05;0.05;0.05;0.01;0.08;313.36;25.83;0.08;0;12055.57;50.05;227.47;227.14;229.54;0.53;1;2;7;1415.97;1455.21;247;0;2;0;56.67;2;2110113704;0.13;562;70.23;0.03;0.05;0;0;0.01;0.08;547.79;41.77;0.08;0;12135.72;50.05;227.63;225.95;229.6;0.53;1;2;7;1423.02;1454.47;216;0;2;0;67.62;2;2110116481;0.13;564.26;73.92;0.04;0.04;0.01;0;0.01;0.08;549.8;41.38;0.08;0;12584.95;50.05;226.59;226.22;229.48;0.49;1;2;7;1420.48;1451.66;221;0;2;0;66.08;2;2110116563
08:50;0;12.2;2950.11;12.08;11.3;3.65;0.21;315.95;64.4;0.04;0.06;0.03;0.01;0.01;0.08;398.68;31.6;0.08;0;10093.36;49.92;225.68;225.64;228.58;0.37;1;2;1;1412.59;1447.8;221;0;2;0;47.6;2;2110110185;0.11;562.85;60.9;0.04;0.04;0.01;0.01;0.01;0.07;550.91;36.4;0.07;0;11207.93;49.92;227.11;226.89;228.92;0.47;1;2;1;1419.82;1451.55;217;0;2;0;72.5;2;2110112072;0.32;306.89;96.8;0.04;0.07;0.07;0.07;0.01;0.09;313.36;28;0.09;0;12055.57;49.92;226.85;226.64;229.13;0.51;1;2;1;1416.05;1455.29;247;0;2;0;74.8;2;2110113704;0.15;563.08;81.7;0.04;0.06;0;0;0.01;0.07;546.38;40.4;0.07;0;12135.73;49.92;227.06;225.51;229.26;0.46;1;2;1;1423.11;1454.55;216;0;2;0;75.1;2;2110116481;0.14;562.95;79.1;0.04;0.04;0.01;0;0.01;0.08;549.1;43;0.08;0;12584.96;49.92;225.98;225.75;229.1;0.46;1;2;1;1420.56;1451.74;221;0;2;0;70.1;2;2110116563
08:55;0;30.92;2950.19;12.21;11.29;3.45;0.61;341.51;205.67;0.19;0.21;0.14;0.01;0.01;0.23;411.77;93.67;0.23;0;10093.38;49.92;225.34;225.21;228.09;0.96;1;2;1;1412.67;1447.88;221;0;2;0;263.25;2;2110110185;0.4;577.38;233;0.16;0.19;0.01;0.01;0.01;0.21;577.46;122.17;0.21;0;11207.96;49.92;226.73;226.47;228.44;0.98;1;2;1;1419.9;1451.63;217;0;2;0;355.5;2;2110112072;0.87;335.71;294.08;0.18;0.2;0.21;0.21;0.01;0.23;340.32;76.17;0.23;0;12055.6;49.93;226.49;226.23;228.66;0.98;1;2;1;1416.13;1455.37;247;0;2;0;339.83;2;2110113704;0.44;578.51;253.33;0.18;0.2;0;0;0.01;0.22;576.52;126.33;0.22;0;12135.75;49.92;226.67;225.08;228.76;0.98;1;2;1;1423.19;1454.63;216;0;2;0;361.33;2;2110116481;0.43;577.86;251.33;0.2;0.17;0;0;0;0.21;579.62;122.42;0.21;0;12584.99;49.92;225.63;225.34;228.64;0.98;1;2;1;1420.64;1451.82;221;0;2;0;353.17;2;2110116563
09:00;0;66;2950.27;12.37;11.65;2.78;1.39;371.33;516.58;0.48;0.5;0.34;0.01;0.01;0.47;458.55;215.5;0.47;0;10093.44;49.92;225.2;225.08;227.9;1;1;2;1;1412.75;1447.97;221;0;2;0;705.33;2;2110110185;0.91;625.34;568.08;0.4;0.43;0.01;0.01;0.01;0.46;624.87;288.77;0.46;0;11208.03;49.92;226.64;226.37;228.26;1;1;2;1;1419.99;1451.72;217;0;2;0;862.92;2;2110112072;1.85;374.24;694.83;0.42;0.45;0.45;0.46;0.01;0.48;374.43;179.17;0.48;0;12055.67;49.92;226.35;226.07;228.45;1;1;2;1;1416.22;1455.45;247;0;2;0;846.42;2;2110113704;0.92;628.85;579.75;0.43;0.45;0;0;0.01;0.47;629.04;297.42;0.47;0;12135.83;49.92;226.56;224.98;228.58;1;1;2;1;1423.27;1454.72;216;0;2;0;873.5;2;2110116481;0.94;629.36;590.92;0.48;0.39;0;0;0;0.46;628.63;290.33;0.46;0;12585.06;49.92;225.49;225.17;228.42;1;1;2;1;1420.73;1451.9;221;0;2;0;855.17;2;2110116563
09:05;0;54.91;2950.35;12.58;12;2.62;1.15;366.86;423.09;0.39;0.41;0.28;0.01;0.01;0.4;451.72;179.82;0.4;0;10093.49;50;225.28;225.03;227.88;1;1;2;1;1412.84;1448.05;221;0;2;0;578.64;2;2110110185;0.77;615.17;476.09;0.34;0.37;0.01;0.01;0.01;0.39;615.85;243;0.4;0;11208.09;50.01;226.65;226.27;228.26;1;1;2;1;1420.07;1451.81;217;0;2;0;726.64;2;2110112072;1.58;367.57;581.82;0.35;0.38;0.38;0.39;0.01;0.4;369.18;149;0.4;0;12055.73;50;226.42;226.02;228.45;1;1;2;1;1416.3;1455.54;247;0;2;0;707.73;2;2110113704;0.78;617.23;479.64;0.37;0.39;0;0;0.01;0.4;620.18;246.09;0.4;0;12135.89;50;226.63;224.89;228.56;1;1;2;1;1423.35;1454.8;216;0;2;0;724.82;2;2110116481;0.8;617.35;494.45;0.4;0.33;0;0;0;0.4;614.88;243.73;0.39;0;12585.12;50;225.57;225.14;228.42;1;1;2;1;1420.81;1451.99;221;0;2;0;714.82;2;2110116563
09:10;0;84.83;2950.44;12.91;12.36;2.84;1.78;380.49;680.58;0.62;0.64;0.44;0.01;0.01;0.61;465.83;283.17;0.61;0;10093.56;49.99;225.05;224.84;227.66;1;1;2;1;1412.92;1448.14;221;0;2;0;925.75;2;2110110185;1.21;641.24;775.27;0.56;0.58;0.01;0.01;0.01;0.61;642.97;394;0.61;0;11208.18;49.98;226.42;226.08;227.99;1;1;2;1;1420.15;1451.88;217;0;2;0;1161.64;2;2110112072;2.39;385.03;921.83;0.56;0.58;0.59;0.6;0.01;0.62;380.36;235.25;0.62;0;12055.82;49.99;226.19;225.82;228.21;1;1;2;1;1416.39;1455.62;247;0;2;0;1118.92;2;2110113704;1.22;640.53;780.25;0.57;0.6;0;0;0.01;0.61;639.12;389.08;0.61;0;12135.98;49.99;226.37;224.69;228.31;1;1;2;1;1423.44;1454.88;216;0;2;0;1141.42;2;2110116481;1.21;640.55;775.5;0.63;0.51;0;0;0;0.59;639.85;380.08;0.59;0;12585.21;49.99;225.31;224.89;228.15;1;1;2;1;1420.9;1452.07;221;0;2;0;1111;2;2110116563
09:15;0;94.25;2950.52;12.99;12.71;1.52;2.05;384.71;787.08;0.73;0.74;0.51;0.01;0.01;0.69;469.56;325.62;0.69;0;10093.66;49.91;225.61;225.52;228.32;1;1;2;1;1413.01;1448.22;221;0;2;0;1075.23;2;2110110185;1.36;648.01;878.92;0.63;0.65;0.01;0.01;0.01;0.68;648.76;444;0.69;0;11208.29;49.91;227.01;226.8;228.7;1;1;2;1;1420.24;1451.97;217;0;2;0;1301.77;2;2110112072;2.74;388.32;1064.77;0.65;0.66;0.67;0.68;0.01;0.71;385.56;272;0.71;0;12055.93;49.9;226.76;226.52;228.88;1;1;2;1;1416.47;1455.71;247;0;2;0;1293.92;2;2110113704;1.39;648.34;899.92;0.66;0.68;0;0;0.01;0.7;648.99;454.17;0.7;0;12136.09;49.91;226.92;225.38;228.96;1;1;2;1;1423.52;1454.96;216;0;2;0;1316.92;2;2110116481;1.39;645.94;895.5;0.73;0.59;0;0;0;0.68;648.02;438.92;0.68;0;12585.31;49.9;225.86;225.58;228.79;1;1;2;1;1420.98;1452.15;221;0;2;0;1286;2;2110116563
09:20;0;89.45;2950.6;13.01;12.67;2.88;1.92;385.54;740.7;0.68;0.69;0.48;0.01;0.01;0.66;469.08;308.3;0.66;0;10093.74;49.95;226.25;226.24;228.94;1;1;2;1;1413.09;1448.3;221;0;2;0;1013.6;2;2110110185;1.29;643.62;830.73;0.6;0.62;0.01;0.01;0.01;0.66;642.73;420.91;0.66;0;11208.4;49.94;227.68;227.57;229.34;1;1;2;1;1420.32;1452.06;217;0;2;0;1237.09;2;2110112072;2.56;386.42;989.4;0.6;0.62;0.63;0.64;0.01;0.67;384.05;255.9;0.67;0;12056.03;49.95;227.42;227.27;229.51;1;1;2;1;1416.55;1455.79;247;0;2;0;1203.3;2;2110113704;1.28;646.35;826;0.61;0.63;0;0;0.01;0.67;645.53;431.09;0.67;0;12136.19;49.95;227.55;226.1;229.57;1;1;2;1;1423.6;1455.05;216;0;2;0;1231;2;2110116481;1.32;644;850.64;0.68;0.56;0;0;0;0.64;643.94;411.27;0.64;0;12585.41;49.95;226.52;226.35;229.45;1;1;2;1;1421.06;1452.24;221;0;2;0;1214.27;2;2110116563
09:25;0;134;2950.69;13.24;12.83;2.77;2.68;390.12;1050.25;0.97;0.97;0.67;0.01;0.01;0.93;477.1;442.67;0.93;0;10093.86;49.96;226.68;226.55;229.06;1;1;2;1;1413.17;1448.39;221;0;2;0;1433.17;2;2110110185;1.81;660.24;1203.18;0.86;0.88;0.01;0.01;0.01;0.91;659.39;602.73;0.91;0;11208.53;49.97;228.08;227.82;229.46;1;1;2;1;1420.4;1452.14;217;0;2;0;1761.82;2;2110112072;3.62;392.87;1432.25;0.87;0.88;0.89;0.9;0.01;0.92;392.52;361.42;0.92;0;12056.17;49.96;227.82;227.56;229.63;1;1;2;1;1416.64;1455.87;247;0;2;0;1729.92;2;2110113704;1.82;658.62;1205.83;0.88;0.9;0;0;0.01;0.9;657.94;595.33;0.9;0;12136.33;49.96;228.01;226.44;229.73;1;1;2;1;1423.69;1455.14;216;0;2;0;1743.58;2;2110116481;1.77;660.5;1174.27;0.94;0.77;0;0;0;0.85;659.94;563.82;0.85;0;12585.54;49.96;226.94;226.65;229.57;1;1;2;1;1421.14;1452.32;221;0;2;0;1672.91;2;2110116563
09:30;0;174.67;2950.77;13.49;13.53;1.92;3.73;400.39;1493.5;1.37;1.37;0.94;0.01;0.01;1.27;484.7;616.75;1.28;0;10094.03;49.93;227.07;227.02;229.47;1;1;2;1;1413.25;1448.47;221;0;2;0;2032.08;2;2110110185;2.51;672.13;1684.08;1.22;1.23;0.01;0.01;0.01;1.26;671.72;844.33;1.26;0;11208.74;49.93;228.42;228.29;229.83;1;1;2;1;1420.49;1452.22;217;0;2;0;2463.08;2;2110112072;5.07;402.36;2040;1.24;1.24;1.26;1.28;0;1.27;402.68;510.42;1.27;0;12056.38;49.93;228.18;228.01;230;1;1;2;1;1416.72;1455.96;247;0;2;0;2467.5;2;2110113704;2.55;674.26;1721.17;1.25;1.26;0;0;0.01;1.24;673.15;834.92;1.24;0;12136.54;49.93;228.36;226.87;230.07;1;1;2;1;1423.77;1455.22;216;0;2;0;2474.83;2;2110116481;2.58;672.6;1738.62;1.39;1.13;0;0.01;0;1.27;672.5;851.15;1.27;0;12585.77;49.93;227.32;227.12;229.94;1;1;2;1;1421.23;1452.41;221;0;2;0;2493.92;2;2110116563
